library,category,file_path,iteration,duration_us,status,expected_text,decoded_text
bardecoder,rotations,./qrcodes/detection/rotations/image037.jpg,2,36586,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image037.jpg,3,36472,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image037.jpg,4,36500,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image037.jpg,5,36492,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image037.jpg,1,68678,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image037.jpg,2,68597,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image037.jpg,3,68784,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image037.jpg,4,68721,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image037.jpg,5,68751,NoPoints,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image036.jpg,1,75470,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image036.jpg,2,75505,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image036.jpg,3,75537,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image036.jpg,4,75573,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image036.jpg,5,75658,Failed,POINTS,
rxing,rotations,./qrcodes/detection/rotations/image036.jpg,1,6476,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image036.jpg,2,6592,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image036.jpg,3,6397,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image036.jpg,4,6397,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image036.jpg,5,6809,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image036.jpg,1,37555,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image036.jpg,2,37332,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image036.jpg,3,37303,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image036.jpg,4,37235,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image036.jpg,5,37251,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image036.jpg,1,75301,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image036.jpg,2,75195,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image036.jpg,3,75767,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image036.jpg,4,75959,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image036.jpg,5,78299,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image022.jpg,1,38053,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image022.jpg,2,37813,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image022.jpg,3,37735,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image022.jpg,4,37703,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image022.jpg,5,37762,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image022.jpg,1,5756,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image022.jpg,2,5804,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image022.jpg,3,5666,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image022.jpg,4,5739,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image022.jpg,5,5761,Correct,POINTS,Version 1 QR
bardecoder,rotations,./qrcodes/detection/rotations/image022.jpg,1,36445,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image022.jpg,2,36252,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image022.jpg,3,36336,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image022.jpg,4,36181,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image022.jpg,5,36241,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image022.jpg,1,63037,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image022.jpg,2,63149,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image022.jpg,3,63111,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image022.jpg,4,63211,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image022.jpg,5,63392,NoPoints,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image008.jpg,1,75658,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image008.jpg,2,75613,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image008.jpg,3,75726,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image008.jpg,4,75801,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image008.jpg,5,75894,Failed,POINTS,
rxing,rotations,./qrcodes/detection/rotations/image008.jpg,1,5733,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image008.jpg,2,5902,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image008.jpg,3,5708,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image008.jpg,4,5688,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image008.jpg,5,5844,Correct,POINTS,Version 2 QR Code Test Image
bardecoder,rotations,./qrcodes/detection/rotations/image008.jpg,1,37580,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image008.jpg,2,37499,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image008.jpg,3,37236,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image008.jpg,4,37278,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image008.jpg,5,37268,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image008.jpg,1,68386,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image008.jpg,2,68147,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image008.jpg,3,68200,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image008.jpg,4,68247,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image008.jpg,5,68218,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image034.jpg,1,74655,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image034.jpg,2,74640,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image034.jpg,3,74713,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image034.jpg,4,74662,Failed,POINTS,
rqrr,rotations,./qrcodes/detection/rotations/image034.jpg,5,74537,Failed,POINTS,
rxing,rotations,./qrcodes/detection/rotations/image034.jpg,1,5908,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image034.jpg,2,5957,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image034.jpg,3,5821,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image034.jpg,4,5756,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image034.jpg,5,5922,Correct,POINTS,Version 2 QR Code Test Image
bardecoder,rotations,./qrcodes/detection/rotations/image034.jpg,1,36966,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image034.jpg,2,36789,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image034.jpg,3,36698,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image034.jpg,4,36713,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image034.jpg,5,36665,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image034.jpg,1,74750,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image034.jpg,2,74750,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image034.jpg,3,74935,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image034.jpg,4,74984,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image034.jpg,5,74823,NoPoints,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image020.jpg,1,40447,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image020.jpg,2,40524,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image020.jpg,3,40197,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image020.jpg,4,40167,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image020.jpg,5,40279,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image020.jpg,1,5970,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image020.jpg,2,5989,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image020.jpg,3,5887,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image020.jpg,4,5836,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image020.jpg,5,6139,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image020.jpg,1,38189,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image020.jpg,2,38028,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image020.jpg,3,38009,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image020.jpg,4,38014,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image020.jpg,5,37983,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
zbar,rotations,./qrcodes/detection/rotations/image020.jpg,1,77700,NoPoints,POINTS,Version 2 QR Code Test Image
zbar,rotations,./qrcodes/detection/rotations/image020.jpg,2,77616,NoPoints,POINTS,Version 2 QR Code Test Image
zbar,rotations,./qrcodes/detection/rotations/image020.jpg,3,77814,NoPoints,POINTS,Version 2 QR Code Test Image
zbar,rotations,./qrcodes/detection/rotations/image020.jpg,4,77914,NoPoints,POINTS,Version 2 QR Code Test Image
zbar,rotations,./qrcodes/detection/rotations/image020.jpg,5,77781,NoPoints,POINTS,Version 2 QR Code Test Image
rqrr,rotations,./qrcodes/detection/rotations/image021.jpg,1,38042,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image021.jpg,2,37857,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image021.jpg,3,37778,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image021.jpg,4,37716,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rqrr,rotations,./qrcodes/detection/rotations/image021.jpg,5,37816,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image021.jpg,1,6110,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image021.jpg,2,6153,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image021.jpg,3,5984,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image021.jpg,4,6010,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rxing,rotations,./qrcodes/detection/rotations/image021.jpg,5,6253,Correct,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
bardecoder,rotations,./qrcodes/detection/rotations/image021.jpg,1,37391,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image021.jpg,2,37184,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image021.jpg,3,37197,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image021.jpg,4,37117,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image021.jpg,5,37118,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image021.jpg,1,70323,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image021.jpg,2,70164,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image021.jpg,3,70252,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image021.jpg,4,70385,NoPoints,POINTS,Version 1 QR
zbar,rotations,./qrcodes/detection/rotations/image021.jpg,5,70464,NoPoints,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image035.jpg,1,37614,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image035.jpg,2,37537,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image035.jpg,3,37360,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image035.jpg,4,37350,Correct,POINTS,Version 1 QR
rqrr,rotations,./qrcodes/detection/rotations/image035.jpg,5,37495,Correct,POINTS,Version 1 QR
rxing,rotations,./qrcodes/detection/rotations/image035.jpg,1,5933,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image035.jpg,2,5953,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image035.jpg,3,5858,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image035.jpg,4,5880,Correct,POINTS,Version 2 QR Code Test Image
rxing,rotations,./qrcodes/detection/rotations/image035.jpg,5,6088,Correct,POINTS,Version 2 QR Code Test Image
bardecoder,rotations,./qrcodes/detection/rotations/image035.jpg,1,37107,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image035.jpg,2,36820,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image035.jpg,3,36818,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image035.jpg,4,36729,Failed,POINTS,
bardecoder,rotations,./qrcodes/detection/rotations/image035.jpg,5,36748,Failed,POINTS,
zbar,rotations,./qrcodes/detection/rotations/image035.jpg,1,74424,NoPoints,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
zbar,rotations,./qrcodes/detection/rotations/image035.jpg,2,74358,NoPoints,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
zbar,rotations,./qrcodes/detection/rotations/image035.jpg,3,74497,NoPoints,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
zbar,rotations,./qrcodes/detection/rotations/image035.jpg,4,74540,NoPoints,POINTS,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
